"avg_delivery_delay_days","avg_review_score"
"6.33","5.0"
"9.00","5.0"
"4.98","5.0"
"12.80","5.0"
"22.77","4.0"
"14.45","3.0"
"6.29","1.0"
"4.75","4.0"
"13.05","4.0"
"21.56","5.0"
"7.26","5.0"
"10.61","4.0"
"50.09","1.0"
"11.06","4.0"
"12.18","4.0"
"5.17","5.0"
"3.86","5.0"
"2.38","5.0"
"16.02","5.0"
"7.88","5.0"
"3.96","5.0"
"18.04","5.0"
"2.26","5.0"
"4.09","5.0"
"3.94","5.0"
"19.09","5.0"
"34.27","1.0"
"10.90","5.0"
"10.94","5.0"
"9.38","4.0"
"13.35","3.0"
"48.10","3.0"
"16.61","1.0"
"16.41","5.0"
"1.96","5.0"
"2.60","5.0"
"2.12","4.0"
"11.21","4.0"
"30.30","1.0"
"22.46","5.0"
"2.26","5.0"
"10.47","5.0"
"25.83","2.0"
"13.03","5.0"
"23.89","1.0"
"7.66","5.0"
"20.07","5.0"
"4.04","5.0"
"15.14","5.0"
"11.17","5.0"
"10.39","4.0"
"22.03","3.3"
"13.70","5.0"
"18.12","1.0"
"5.61","5.0"
"16.17","5.0"
"4.03","5.0"
"3.99","5.0"
"13.79","5.0"
"10.89","5.0"
"8.83","5.0"
"30.40","1.0"
"11.32","5.0"
"14.58","5.0"
"4.03","5.0"
"7.57","5.0"
"12.74","5.0"
"14.22","3.0"
"6.14","5.0"
"5.36","5.0"
"9.06","5.0"
"7.21","4.0"
"19.24","3.0"
"11.71","5.0"
"4.00","5.0"
"5.19","3.0"
"11.81","5.0"
"24.24","4.0"
"11.92","4.0"
"7.13","5.0"
"13.05","5.0"
"5.84","4.0"
"9.14","5.0"
"2.80","5.0"
"7.85","4.0"
"25.66","2.0"
"22.10","3.0"
"10.48","5.0"
"8.24","5.0"
"9.98","5.0"
"14.91","5.0"
"19.25","5.0"
"17.44","5.0"
"12.83","5.0"
"24.41","5.0"
"7.79","4.0"
"2.37","5.0"
"2.22","5.0"
"10.50","5.0"
"49.53","1.0"
"6.16","5.0"
"4.24","5.0"
"13.77","4.5"
"4.16","5.0"
"9.94","3.0"
"7.59","5.0"
"10.20","2.0"
"13.77","4.0"
"8.94","5.0"
"2.43","5.0"
"8.59","1.0"
"1.07","3.0"
"11.99","2.0"
"8.11","4.0"
"8.77","2.0"
"1.83","1.0"
"7.82","4.0"
"25.01","5.0"
"11.50","2.0"
"11.38","4.0"
"24.04","3.0"
"8.89","4.0"
"10.99","5.0"
"10.51","3.0"
"23.35","1.0"
"3.79","5.0"
"20.38","4.0"
"7.45","5.0"
"7.60","5.0"
"8.00","5.0"
"6.51","5.0"
"15.51","5.0"
"3.14","3.0"
"20.22","5.0"
"31.43","5.0"
"8.15","4.0"
"5.19","5.0"
"37.62","1.0"
"9.27","1.0"
"27.33","5.0"
"8.93","5.0"
"1.84","4.0"
"7.84","5.0"
"41.45","2.0"
"33.33","2.0"
"7.09","5.0"
"5.03","5.0"
"7.00","5.0"
"14.80","5.0"
"9.88","5.0"
"14.36","4.0"
"7.33","1.0"
"8.47","4.0"
"11.06","3.0"
"1.20","5.0"
"7.33","5.0"
"8.48","5.0"
"7.40","5.0"
"12.18","4.0"
"13.07","5.0"
"16.90","5.0"
"6.13","5.0"
"2.32","5.0"
"16.65","5.0"
"9.85","5.0"
"11.23","5.0"
"15.44","4.0"
"12.30","5.0"
"18.91","4.0"
"7.24","4.0"
"34.67","3.0"
"11.45","5.0"
"10.48","5.0"
"12.34","4.0"
"1.73","5.0"
"4.06","4.0"
"15.03","4.0"
"9.20","5.0"
"19.43","5.0"
"11.50","4.0"
"13.51","4.0"
"6.14","5.0"
"15.33","2.0"
"16.09","5.0"
"2.31","5.0"
"17.81","5.0"
"12.34","4.0"
"7.91","4.0"
"10.77","5.0"
"24.33","4.0"
"15.21","4.0"
"4.66","5.0"
"11.89","4.0"
"20.57","3.0"
"6.97","5.0"
"19.10","5.0"
"17.70","4.0"
"18.85","5.0"
"20.68","5.0"
"7.13","5.0"
"6.12","4.0"
"20.27","5.0"
"10.32","5.0"
"37.22","4.0"
"6.44","5.0"
"18.15","2.0"
"17.17","4.0"
"3.49","5.0"
"3.34","3.0"
"14.62","5.0"
"5.90","5.0"
"5.90","4.0"
"2.26","5.0"
"4.86","5.0"
"5.26","5.0"
"13.19","5.0"
"11.78","5.0"
"18.63","3.0"
"2.69","5.0"
"13.17","5.0"
"1.88","2.0"
"13.09","4.0"
"5.16","5.0"
"7.53","5.0"
"14.29","1.0"
"22.02","5.0"
"4.16","5.0"
"9.18","1.0"
"9.32","5.0"
"6.24","5.0"
"13.41","4.0"
"9.08","5.0"
"11.12","5.0"
"8.05","4.0"
"8.16","2.0"
"34.53","3.0"
"20.53","5.0"
"10.72","5.0"
"12.98","4.0"
"3.11","5.0"
"8.99","5.0"
"5.92","5.0"
"18.90","5.0"
"21.32","4.0"
"8.47","5.0"
"18.46","5.0"
"9.27","1.0"
"5.61","5.0"
"15.34","4.0"
"3.32","4.0"
"11.27","5.0"
"24.38","4.0"
"7.39","4.0"
"6.67","4.0"
"8.73","5.0"
"7.34","5.0"
"6.11","5.0"
"14.91","5.0"
"5.10","5.0"
"4.83","5.0"
"17.24","5.0"
"8.36","4.0"
"6.73","2.0"
"7.21","5.0"
"10.03","3.0"
"20.88","2.0"
"22.99","5.0"
"4.47","5.0"
"7.54","4.0"
"6.18","5.0"
"23.57","5.0"
"16.91","5.0"
"2.95","5.0"
"7.75","5.0"
"10.22","5.0"
"25.15","1.0"
"27.52","3.0"
"4.25","5.0"
"6.35","5.0"
"8.19","5.0"
"6.07","5.0"
"3.08","5.0"
"15.92","5.0"
"3.58","5.0"
"7.06","5.0"
"11.73","1.0"
"3.27","1.0"
"13.76","1.0"
"12.41","4.0"
"4.02","5.0"
"3.90","5.0"
"4.72","5.0"
"8.07","4.0"
"42.46","1.0"
"22.40","5.0"
"17.03","4.0"
"7.46","5.0"
"9.43","5.0"
"11.38","4.0"
"1.51","5.0"
"2.90","5.0"
"8.06","5.0"
"15.56","5.0"
"25.14","2.0"
"6.22","5.0"
"17.47","4.0"
"3.55","5.0"
"3.81","5.0"
"22.81","4.0"
"9.00","5.0"
"10.75","5.0"
"9.22","5.0"
"18.89","1.0"
"9.25","5.0"
"14.84","5.0"
"5.37","4.0"
"10.05","4.0"
"2.67","1.0"
"7.12","2.0"
"12.03","5.0"
"8.41","5.0"
"8.75","5.0"
"9.09","5.0"
"7.17","5.0"
"8.05","5.0"
"18.11","5.0"
"8.95","5.0"
"8.47","5.0"
"9.34","4.0"
"13.11","5.0"
"16.97","1.0"
"25.87","1.0"
"10.51","5.0"
"6.66","4.0"
"10.30","3.0"
"6.17","4.0"
"14.62","3.0"
"7.34","5.0"
"6.34","5.0"
"6.05","5.0"
"4.08","4.0"
"7.03","5.0"
"6.43","5.0"
"4.00","4.0"
"6.88","4.0"
"3.17","5.0"
"16.09","4.0"
"16.82","5.0"
"8.13","5.0"
"10.80","5.0"
"15.43","5.0"
"9.85","4.0"
"15.81","5.0"
"5.06","5.0"
"8.18","5.0"
"6.76","5.0"
"16.51","4.0"
"13.66","5.0"
"13.86","1.0"
"10.16","3.0"
"5.85","4.0"
"21.74","5.0"
"6.12","5.0"
"3.51","5.0"
"5.67","5.0"
"8.21","5.0"
"3.64","5.0"
"3.98","3.0"
"12.17","5.0"
"4.97","5.0"
"22.49","5.0"
"11.93","5.0"
"10.40","5.0"
"10.70","5.0"
"15.19","5.0"
"3.85","5.0"
"10.94","5.0"
"8.86","5.0"
"8.09","4.0"
"2.74","5.0"
"14.32","1.0"
"22.25","5.0"
"2.35","4.0"
"10.22","5.0"
"11.99","5.0"
"9.49","5.0"
"4.04","5.0"
"7.70","5.0"
"17.71","4.0"
"6.45","5.0"
"7.09","4.0"
"9.39","5.0"
"7.29","3.0"
"6.03","5.0"
"9.99","4.0"
"36.73","1.0"
"9.99","5.0"
"8.22","4.0"
"15.40","5.0"
"13.52","4.0"
"29.32","5.0"
"21.30","5.0"
"9.95","4.0"
"16.02","5.0"
"20.92","4.0"
"2.80","4.0"
"5.84","5.0"
"15.25","4.0"
"22.17","3.0"
"6.09","4.0"
"7.99","3.0"
"5.78","5.0"
"19.59","5.0"
"9.12","5.0"
"5.70","5.0"
"14.58","5.0"
"25.17","3.0"
"30.87","1.0"
"4.67","5.0"
"12.17","5.0"
"7.79","5.0"
"2.39","2.0"
"12.62","5.0"
"5.08","3.0"
"4.90","5.0"
"26.51","1.0"
"7.80","5.0"
"8.62","5.0"
"31.84","4.0"
"12.84","3.0"
"13.20","5.0"
"6.70","5.0"
"1.92","5.0"
"3.97","5.0"
"19.04","4.0"
"23.87","1.0"
"10.03","5.0"
"4.06","4.0"
"8.08","5.0"
"10.36","5.0"
"16.91","4.0"
"33.90","1.0"
"16.27","5.0"
"12.46","1.0"
"8.33","2.0"
"24.14","3.0"
"5.99","5.0"
"9.12","1.0"
"4.88","5.0"
"4.14","4.0"
"10.20","5.0"
"8.64","5.0"
"13.60","5.0"
"13.44","5.0"
"14.05","5.0"
"8.44","5.0"
"14.09","3.0"
"14.44","5.0"
"6.18","5.0"
"5.98","4.0"
"3.83","5.0"
"14.04","5.0"
"2.35","5.0"
"6.16","5.0"
"9.84","5.0"
"22.06","5.0"
"14.30","5.0"
"10.17","5.0"
"52.97","1.0"
"18.82","5.0"
"14.16","4.0"
"6.68","5.0"
"6.10","5.0"
"4.89","4.0"
"7.93","5.0"
"12.24","5.0"
"5.47","5.0"
"4.96","5.0"
"10.14","4.0"
"4.84","5.0"
"1.91","5.0"
"21.33","5.0"
"10.91","3.0"
"6.81","5.0"
"7.96","5.0"
"10.65","5.0"
"6.97","4.0"
"13.33","3.0"
"10.36","5.0"
"9.17","3.0"
"31.72","1.0"
"24.22","5.0"
"6.11","5.0"
"26.08","1.0"
"9.20","1.0"
"18.94","3.0"
"6.21","4.0"
"8.30","4.0"
"12.88","4.0"
"2.28","5.0"
"26.89","5.0"
"1.98","5.0"
"1.32","5.0"
"21.26","5.0"
"7.04","4.0"
"12.10","5.0"
"3.09","5.0"
"13.74","5.0"
"20.43","5.0"
"10.27","4.0"
"5.18","5.0"
"14.62","3.0"
"4.35","5.0"
"16.38","5.0"
"26.15","3.0"
"14.52","1.0"
"5.71","5.0"
"11.62","4.0"
"4.21","5.0"
"4.33","5.0"
"13.93","5.0"
"7.90","5.0"
"22.57","5.0"
"19.14","4.0"
"2.12","5.0"
"4.25","4.0"
"15.19","5.0"
"15.11","5.0"
"20.02","5.0"
"38.59","1.0"
"12.11","5.0"
"31.03","1.0"
"30.20","4.0"
"8.94","5.0"
"8.45","4.0"
"11.15","1.0"
"6.28","5.0"
"17.85","5.0"
"7.91","5.0"
"1.95","4.0"
"12.24","1.0"
"25.40","5.0"
"8.79","5.0"
"3.80","5.0"
"19.11","4.0"
"9.28","5.0"
"43.28","1.0"
"11.64","5.0"
"6.03","5.0"
"10.06","1.0"
"11.11","5.0"
"11.24","5.0"
"6.96","5.0"
"3.31","5.0"
"7.42","5.0"
"6.77","5.0"
"11.38","3.0"
"5.11","1.0"
"5.30","5.0"
"6.97","5.0"
"11.96","5.0"
"15.06","5.0"
"14.07","5.0"
"12.82","4.0"
"3.72","5.0"
"15.61","5.0"
"9.63","5.0"
"11.63","5.0"
"4.41","1.0"
"21.05","5.0"
"7.44","5.0"
"4.20","5.0"
"10.90","5.0"
"7.03","5.0"
"20.81","5.0"
"5.80","5.0"
"22.24","5.0"
"2.50","5.0"
"20.62","3.0"
"12.67","3.0"
"6.17","5.0"
"16.04","4.0"
"7.43","1.0"
"13.29","5.0"
"18.38","3.0"
"4.42","4.0"
"8.82","4.0"
"6.51","5.0"
"17.31","4.0"
"7.36","5.0"
"16.20","5.0"
"20.10","4.0"
"24.29","5.0"
"30.05","1.0"
"4.23","5.0"
"6.18","5.0"
"4.00","5.0"
"8.45","1.0"
"12.97","5.0"
"7.99","5.0"
"14.09","3.0"
"11.08","5.0"
"5.01","4.0"
"10.19","4.0"
"8.09","4.0"
"5.35","5.0"
"19.02","2.0"
"20.29","5.0"
"10.36","5.0"
"21.08","4.0"
"4.84","5.0"
"8.75","1.0"
"9.23","5.0"
"6.90","4.0"
"10.86","5.0"
"13.74","3.0"
"12.51","5.0"
"7.10","5.0"
"1.41","5.0"
"18.17","2.5"
"19.75","5.0"
"6.97","5.0"
"3.00","5.0"
"9.28","5.0"
"10.78","4.0"
"10.03","5.0"
"7.69","3.0"
"12.04","1.0"
"7.81","5.0"
"12.14","4.0"
"9.20","5.0"
"7.27","5.0"
"55.26","3.0"
"13.56","2.0"
"10.47","5.0"
"4.77","5.0"
"9.21","3.0"
"17.60","5.0"
"16.08","5.0"
"11.23","1.0"
"7.14","5.0"
"8.95","5.0"
"15.28","5.0"
"4.59","4.0"
"7.18","5.0"
"9.29","5.0"
"14.08","4.0"
"17.82","4.0"
"24.03","4.0"
"3.97","5.0"
"11.94","4.0"
"12.02","3.0"
"11.02","5.0"
"11.41","5.0"
"12.21","4.0"
"22.05","5.0"
"5.95","5.0"
"5.90","3.0"
"8.84","5.0"
"20.23","2.0"
"11.12","5.0"
"27.24","1.0"
"17.16","4.0"
"6.03","5.0"
"5.88","4.0"
"4.20","3.0"
"6.70","3.0"
"50.97","3.0"
"11.49","5.0"
"10.15","4.0"
"7.02","5.0"
"8.50","5.0"
"6.40","5.0"
"7.31","4.0"
"14.88","5.0"
"5.76","1.0"
"15.98","4.0"
"23.97","5.0"
"9.49","1.0"
"12.74","3.0"
"13.94","5.0"
"7.90","5.0"
"10.21","5.0"
"4.19","5.0"
"4.16","5.0"
"2.04","5.0"
"8.34","3.0"
"10.26","5.0"
"4.33","5.0"
"8.65","5.0"
"14.06","5.0"
"8.04","5.0"
"6.33","5.0"
"9.15","4.0"
"14.26","3.0"
"9.50","5.0"
"8.21","5.0"
"6.93","5.0"
"15.03","4.0"
"16.15","5.0"
"21.69","5.0"
"10.67","1.0"
"31.26","4.0"
"7.47","1.0"
"10.21","5.0"
"6.98","5.0"
"14.50","5.0"
"8.96","4.0"
"10.01","5.0"
"9.03","3.0"
"9.06","5.0"
"14.20","5.0"
"15.85","4.0"
"10.17","4.0"
"25.13","3.0"
"26.30","5.0"
"11.16","4.0"
"7.83","5.0"
"21.24","5.0"
"5.13","1.0"
"3.07","5.0"
"8.77","3.0"
"7.64","5.0"
"5.13","4.0"
"7.59","4.0"
"7.96","4.0"
"25.69","5.0"
"11.91","4.0"
"6.25","5.0"
"12.02","5.0"
"20.93","5.0"
"19.20","5.0"
"7.15","4.0"
"15.30","4.0"
"17.44","5.0"
"11.16","4.0"
"1.95","3.0"
"15.12","5.0"
"14.51","4.0"
"5.90","5.0"
"8.26","3.0"
"26.01","2.0"
"3.59","4.0"
"14.62","5.0"
"3.06","5.0"
"4.72","4.0"
"12.68","5.0"
"22.89","5.0"
"15.42","4.0"
"13.44","5.0"
"10.49","5.0"
"6.18","5.0"
"17.18","5.0"
"9.14","4.0"
"15.03","5.0"
"27.98","1.0"
"42.33","4.0"
"8.30","5.0"
"7.40","5.0"
"25.13","5.0"
"8.34","5.0"
"12.95","5.0"
"24.32","1.0"
"10.50","4.0"
"6.55","3.5"
"8.85","5.0"
"9.69","5.0"
"7.12","5.0"
"9.01","4.0"
"13.87","5.0"
"8.29","5.0"
"18.80","5.0"
"5.93","5.0"
"15.98","5.0"
"10.67","5.0"
"9.75","5.0"
"9.41","5.0"
"32.53","1.0"
"7.80","5.0"
"22.86","5.0"
"10.30","5.0"
"17.16","5.0"
"8.17","5.0"
"48.11","2.0"
"1.59","5.0"
"6.90","5.0"
"18.82","1.0"
"3.87","5.0"
"22.00","4.0"
"11.67","4.0"
"7.44","5.0"
"3.72","5.0"
"5.07","5.0"
"14.02","5.0"
"27.43","4.0"
"11.21","5.0"
"7.09","5.0"
"12.84","5.0"
"10.85","5.0"
"25.02","1.0"
"17.07","5.0"
"6.14","5.0"
"31.10","1.0"
"6.98","4.0"
"5.11","5.0"
"19.14","5.0"
"22.51","5.0"
"8.03","5.0"
"4.09","3.0"
"8.06","5.0"
"12.24","5.0"
"27.10","5.0"
"9.16","4.0"
"10.53","5.0"
"32.02","5.0"
"17.67","5.0"
"11.24","3.0"
"11.82","5.0"
"11.29","5.0"
"23.09","4.0"
"18.22","5.0"
"3.94","5.0"
"12.49","5.0"
"7.07","5.0"
"12.93","5.0"
"17.55","5.0"
"7.95","3.0"
"12.23","5.0"
"28.45","3.0"
"13.45","1.0"
"27.27","5.0"
"17.05","5.0"
"12.87","1.0"
"26.16","5.0"
"4.02","4.0"
"5.38","4.0"
"10.94","2.0"
"15.78","3.0"
"22.17","4.0"
"12.28","3.0"
"24.88","5.0"
"11.36","3.0"
"13.09","5.0"
"13.10","4.0"
"10.92","5.0"
"6.01","5.0"
"26.06","5.0"
"2.59","5.0"
"1.92","4.0"
"6.73","5.0"
"8.44","5.0"
"2.21","4.0"
"16.99","1.0"
"9.43","5.0"
"7.94","3.0"
"8.47","5.0"
"10.20","1.0"
"12.04","4.0"
"13.02","3.0"
"4.26","3.0"
"5.11","5.0"
"34.05","1.0"
"5.93","5.0"
"8.85","5.0"
"5.28","4.0"
"8.88","5.0"
"13.51","1.0"
"31.13","1.0"
"9.05","5.0"
"13.03","5.0"
"10.44","4.0"
"10.88","5.0"
"3.30","5.0"
"3.51","4.0"
"21.19","2.0"
"9.96","5.0"
"15.09","5.0"
"11.35","4.0"
"12.31","5.0"
"12.05","4.0"
"6.33","5.0"
"8.29","5.0"
"24.85","5.0"
"10.47","5.0"
"5.33","3.0"
"24.67","1.0"
"1.80","5.0"
"7.58","3.0"
"6.34","5.0"
"10.88","5.0"
"8.30","1.0"
"4.98","5.0"
"3.39","4.0"
"4.14","5.0"
"8.55","3.0"
"4.42","5.0"
"17.68","4.0"
"26.56","4.0"
"40.71","1.0"
"7.35","5.0"
"43.85","1.0"
"11.95","5.0"
"9.04","5.0"
"7.14","1.0"
"7.71","3.0"
"4.73","5.0"
"5.79","4.0"
"9.26","5.0"
"13.02","5.0"
"20.16","3.0"
"14.95","5.0"
"13.93","5.0"
"9.49","5.0"
"3.67","5.0"
"3.58","5.0"
"18.04","5.0"
"5.13","5.0"
"7.53","5.0"
"9.81","4.0"
"6.83","1.0"
"9.31","5.0"
"11.08","5.0"
"12.11","5.0"
"1.36","1.0"
"10.32","5.0"
"14.30","5.0"
"29.86","1.0"
"13.39","5.0"
"8.86","3.0"
"2.89","5.0"
"11.75","5.0"
"15.08","4.0"
"18.21","4.0"
"6.17","4.0"
"15.04","5.0"
"4.12","5.0"
"16.98","5.0"
"13.47","3.0"
"4.71","5.0"
"19.48","4.0"
"4.96","5.0"
"14.41","4.0"
"17.88","5.0"
"8.75","1.0"
"16.97","3.0"
"13.29","5.0"
"13.23","3.0"
"5.04","2.0"
"21.68","2.0"
"9.68","4.0"
"23.96","1.0"
"19.09","5.0"
"9.03","5.0"
"8.38","3.0"
"10.48","4.0"
"8.48","1.0"
"7.44","4.0"
"45.16","5.0"
"3.91","3.0"
"8.11","5.0"
"12.21","5.0"
"9.16","5.0"
"47.90","5.0"
"8.03","1.0"
"10.95","3.0"
"10.00","5.0"
"16.75","5.0"
"7.40","5.0"
"13.88","5.0"
"11.12","5.0"
"20.48","3.0"
"13.95","4.0"
"11.85","3.0"
"40.39","1.0"
"13.05","5.0"
"6.04","5.0"
"18.29","5.0"
"20.98","5.0"
"31.16","4.0"
"17.34","5.0"
"9.93","5.0"
"6.65","2.0"
"12.56","5.0"
"4.48","5.0"
"23.82","1.0"
"8.79","5.0"
"8.15","2.0"
"19.26","5.0"
"7.37","5.0"
"9.83","4.0"
"9.13","4.0"
"12.39","5.0"
"8.21","5.0"
"10.09","4.0"
"6.53","5.0"
"2.58","4.0"
"8.24","5.0"
"4.06","5.0"
"6.78","5.0"
"6.18","5.0"
"4.31","5.0"
"7.83","5.0"
"14.06","5.0"
"7.35","5.0"
"9.01","5.0"
"12.75","5.0"
"3.68","5.0"
"4.90","5.0"
"9.81","4.0"
"12.86","5.0"
"20.90","3.0"
"13.90","4.0"
"19.77","5.0"
"24.96","5.0"
"10.01","2.0"
"12.94","4.0"
"9.80","4.0"
"1.12","5.0"
"13.93","5.0"
"9.53","4.0"
"6.90","4.0"
"2.86","5.0"
"11.34","1.0"
"10.92","5.0"
"4.15","5.0"
"4.48","4.0"
"17.89","5.0"
"9.08","5.0"
"8.79","4.0"
"15.21","5.0"
"11.96","1.0"
"7.91","5.0"
"16.77","3.0"
"18.76","5.0"
"7.34","5.0"
"21.43","3.0"
"11.20","3.0"
"2.13","5.0"
"4.15","4.0"
"3.42","4.0"
"6.61","5.0"
"4.68","1.0"
"5.87","4.0"
"3.56","5.0"
"6.33","5.0"
"7.24","4.0"
"28.53","5.0"
"20.91","1.0"
"10.21","3.0"
"13.27","4.0"
"19.81","1.0"
"7.74","2.0"
"5.77","5.0"
"8.02","5.0"
"8.26","5.0"
"15.52","4.0"
"4.46","2.0"
"15.99","1.0"
"23.11","5.0"
"20.87","4.0"
"6.68","5.0"
"13.80","4.0"
"17.57","4.0"
"6.92","3.0"
"44.95","1.0"
"6.91","5.0"
"9.30","5.0"
"8.78","4.0"
"19.33","5.0"
"11.96","5.0"
"2.98","5.0"
"14.30","3.0"
"5.67","3.0"
"11.67","5.0"
"8.88","5.0"
"8.85","5.0"
"12.38","5.0"
"7.06","5.0"
"17.88","5.0"
"11.21","5.0"
"31.99","1.0"
"10.83","4.0"
"8.17","5.0"
"5.65","5.0"
"8.97","5.0"
"10.42","3.0"
"8.24","3.0"
"10.13","5.0"
"20.34","4.0"
"12.63","5.0"
"34.04","3.0"
"10.85","3.0"
"1.21","5.0"
"10.69","3.0"
"9.36","5.0"
"21.98","3.0"
"15.13","4.0"
"9.32","4.0"
"15.68","5.0"
"6.05","5.0"
"8.02","2.0"
"2.43","4.0"
"10.29","5.0"
"2.38","5.0"
"25.42","1.0"
"4.04","4.0"
"16.49","5.0"
"10.71","5.0"
"17.28","5.0"
"16.71","5.0"
"13.92","2.0"
"18.18","5.0"
"9.43","5.0"
"11.52","5.0"
"4.80","5.0"
"10.24","5.0"
"2.89","4.0"
"33.12","1.0"
"8.24","5.0"
"1.94","5.0"
"4.78","5.0"
"10.79","5.0"
"3.84","5.0"
"16.59","5.0"
"30.92","1.0"
"8.67","1.0"
"7.02","4.0"
"15.38","5.0"
"32.26","5.0"
"10.10","5.0"
"8.89","5.0"
"10.93","5.0"
"35.96","3.0"
"7.98","5.0"
"15.85","5.0"
"6.09","4.0"
"5.89","1.0"
"11.17","5.0"
"23.65","1.0"
"8.41","5.0"
"4.31","5.0"
"16.92","3.0"
"8.48","5.0"
"20.24","5.0"
"15.79","5.0"
"7.24","5.0"
"5.91","4.0"
"11.20","3.0"
"10.30","5.0"
"5.40","4.0"
"13.50","5.0"
"10.82","4.0"
"7.85","1.0"
"2.65","5.0"
"19.10","5.0"
"10.27","5.0"
"1.91","4.0"
"2.27","5.0"
"10.82","4.0"
"27.16","5.0"
"6.45","5.0"
"32.38","2.0"
"26.15","4.0"
"31.93","5.0"
"10.49","5.0"
"9.24","3.0"
"11.94","5.0"
"6.41","4.0"
"25.84","1.0"
"2.97","5.0"
"7.42","5.0"
"7.32","4.0"
"10.68","5.0"
"15.17","3.0"
"11.43","1.0"
"2.32","3.0"
"13.96","1.0"
"14.48","1.0"
"6.35","5.0"
"1.62","5.0"
"7.94","4.0"
"12.48","5.0"
"15.32","3.0"
"22.82","3.0"
"45.02","5.0"
"11.08","3.0"
"7.87","2.0"
"4.05","5.0"
"8.12","3.0"
"19.06","4.0"
"6.37","5.0"
"17.20","4.0"
"6.61","3.0"
"6.33","5.0"
"7.10","4.0"
"2.98","1.0"
"16.06","1.0"
"14.29","5.0"
"3.89","5.0"
"19.08","1.0"
"8.27","5.0"
"14.06","5.0"
"17.32","5.0"
"7.39","5.0"
"8.66","4.0"
"6.25","5.0"
"21.08","5.0"
"5.98","3.0"
"9.92","5.0"
"4.57","3.0"
"10.43","5.0"
"7.12","5.0"
"5.40","4.0"
"9.97","5.0"
"22.12","5.0"
"7.23","5.0"
"3.63","5.0"
"14.05","5.0"
"5.32","3.0"
"14.37","5.0"
"12.03","5.0"
"12.29","4.0"
"2.22","5.0"
"5.40","5.0"
"5.42","5.0"
"18.07","5.0"
"7.34","1.0"
"8.17","1.0"
"3.66","5.0"
"12.28","4.0"
"9.76","5.0"
"7.27","4.0"
"19.55","5.0"
"10.48","3.0"
"5.92","5.0"
"2.31","5.0"
"7.13","5.0"
"10.66","5.0"
"8.92","5.0"
"7.74","5.0"
"17.04","5.0"
"19.91","5.0"
"5.82","5.0"
"20.13","5.0"
"17.89","5.0"
"5.73","5.0"
"3.80","4.0"
"14.03","5.0"
"1.45","4.0"
"14.00","3.0"
"6.86","5.0"
"5.97","5.0"
"6.33","5.0"
"5.97","4.0"
"9.56","5.0"
"14.39","4.0"
"7.02","5.0"
"37.34","1.0"
"14.27","4.0"
"7.08","5.0"
"4.26","1.0"
"4.71","5.0"
"26.21","4.0"
"12.80","5.0"
"3.48","3.0"
"5.14","5.0"
"9.91","4.0"
"3.95","4.0"
"16.91","5.0"
"4.29","2.0"
"12.35","5.0"
"12.99","5.0"
"4.71","4.0"
"5.26","5.0"
"6.62","3.0"
"11.24","5.0"
"11.77","5.0"
"13.88","4.0"
"3.07","1.0"
"26.40","2.0"
"7.30","5.0"
"12.02","1.0"
"6.77","5.0"
"28.37","3.0"
"7.67","5.0"
"10.42","5.0"
"14.74","5.0"
"28.84","2.0"
"7.13","1.0"
"6.15","5.0"
"7.39","4.0"
"56.82","1.0"
"9.67","4.0"
"20.96","2.0"
"8.29","5.0"
"8.17","5.0"
"25.91","5.0"
"41.19","4.0"
"9.83","5.0"
"6.95","5.0"
"8.46","5.0"
"8.34","4.0"
"12.25","5.0"
"4.85","5.0"
"3.64","5.0"
"23.08","5.0"
"21.23","3.0"
"6.49","5.0"
"14.09","5.0"
"18.30","1.0"
"1.14","3.0"
"11.75","4.0"
"11.66","1.0"
"12.30","5.0"
"13.33","3.0"
"8.08","5.0"
"10.99","1.0"
"9.51","5.0"
"7.35","5.0"
"8.19","4.0"
"2.77","5.0"
"2.97","5.0"
"9.14","5.0"
"1.23","4.0"
"23.22","5.0"
"9.38","5.0"
"3.96","5.0"
"8.81","4.0"
"12.21","4.0"
"4.54","5.0"
"7.87","5.0"
"3.94","4.0"
"44.04","5.0"
"9.70","5.0"
"8.77","5.0"
"7.98","5.0"
"6.55","5.0"
"11.27","4.0"
"6.17","4.0"
"13.87","5.0"
"6.01","1.0"
"16.87","5.0"
"11.70","5.0"
"12.79","5.0"
"39.77","4.0"
"29.16","1.0"
"5.58","4.0"
"14.92","4.0"
"34.41","5.0"
"49.20","1.0"
"6.49","4.0"
"11.48","4.0"
"7.62","1.0"
"11.10","4.0"
"5.15","5.0"
"9.67","5.0"
"19.79","3.0"
"7.93","5.0"
"7.00","3.0"
"7.93","5.0"
"2.08","5.0"
"16.68","5.0"
"6.14","5.0"
"10.07","5.0"
"7.36","4.0"
"5.49","3.0"
"3.54","5.0"
"8.51","5.0"
"6.01","5.0"
"3.33","5.0"
"6.98","3.0"
"2.54","5.0"
"5.97","5.0"
"9.96","5.0"
"9.88","5.0"
"7.22","5.0"
"16.17","5.0"
"10.79","4.0"
"11.08","4.0"
"11.25","3.0"
"8.01","5.0"
"14.44","5.0"
"15.27","5.0"
"8.23","4.0"
"12.40","4.0"
"8.74","4.0"
"10.44","5.0"
"12.74","4.0"
"8.69","5.0"
"46.83","1.0"
"12.30","5.0"
"15.29","5.0"
"7.90","5.0"
"11.22","4.0"
"13.02","5.0"
"7.53","5.0"
"39.55","1.0"
