"freight_cost","avg_review_score"
"32.50","3.20"
"32.40","3.20"
"38.92","3.20"
"43.19","3.20"
"36.29","3.20"
"50.93","3.20"
"14.96","3.20"
"52.47","3.20"
"28.61","3.20"
"64.69","3.20"
"39.35","3.20"
"11.00","3.20"
"50.92","3.20"
"51.61","3.20"
"22.04","3.20"
"27.68","3.19"
"29.10","3.17"
"8.66","3.17"
"27.81","3.17"
"29.93","3.17"
"11.54","3.17"
"49.09","3.17"
"23.06","3.17"
"32.13","3.17"
"32.05","3.17"
"51.48","3.17"
"57.31","3.17"
"2.04","3.17"
"34.42","3.17"
"21.51","3.15"
"11.71","3.15"
"28.79","3.14"
"21.76","3.14"
"39.78","3.14"
"14.88","3.14"
"66.35","3.14"
"10.48","3.14"
"57.79","3.13"
"22.91","3.13"
"32.22","3.13"
"41.28","3.13"
"31.02","3.13"
"9.60","3.12"
"11.06","3.12"
"9.32","3.11"
"28.97","3.10"
"21.96","3.10"
"29.51","3.10"
"68.13","3.07"
"31.68","3.07"
"9.71","3.05"
"20.72","3.04"
"49.62","3.00"
"112.44","3.00"
"157.01","3.00"
"5.61","3.00"
"6.25","3.00"
"62.60","3.00"
"49.05","3.00"
"127.25","3.00"
"32.19","3.00"
"75.04","3.00"
"75.81","3.00"
"70.70","3.00"
"53.14","3.00"
"54.60","3.00"
"30.66","3.00"
"163.86","3.00"
"58.21","3.00"
"70.76","3.00"
"30.95","3.00"
"7.29","3.00"
"73.16","3.00"
"65.29","3.00"
"55.36","3.00"
"40.88","3.00"
"149.64","3.00"
"112.43","3.00"
"76.76","3.00"
"10.19","3.00"
"59.86","3.00"
"62.20","3.00"
"4.50","3.00"
"53.68","3.00"
"76.20","3.00"
"10.22","3.00"
"36.76","3.00"
"140.40","3.00"
"35.73","3.00"
"28.53","3.00"
"70.59","3.00"
"36.98","3.00"
"4.85","3.00"
"49.51","3.00"
"48.03","3.00"
"84.66","3.00"
"6.22","3.00"
"41.97","3.00"
"8.54","3.00"
"67.99","3.00"
"64.32","3.00"
"61.04","3.00"
"53.26","3.00"
"67.24","3.00"
"45.45","3.00"
"47.18","3.00"
"103.55","3.00"
"67.33","3.00"
"80.49","3.00"
"2.57","3.00"
"68.50","3.00"
"50.21","3.00"
"86.74","3.00"
"1.92","3.00"
"47.97","3.00"
"41.63","3.00"
"43.08","3.00"
"69.13","3.00"
"109.39","3.00"
"55.94","3.00"
"56.70","3.00"
"57.26","3.00"
"94.78","3.00"
"28.23","3.00"
"55.28","3.00"
"74.50","3.00"
"47.43","3.00"
"40.65","3.00"
"232.69","3.00"
"5.56","3.00"
"76.14","3.00"
"40.16","3.00"
"83.66","3.00"
"86.41","3.00"
"51.03","3.00"
"50.90","3.00"
"69.98","3.00"
"54.04","3.00"
"39.06","3.00"
"2.15","3.00"
"39.68","3.00"
"33.82","3.00"
"70.06","3.00"
"43.25","3.00"
"44.09","3.00"
"3.09","3.00"
"45.66","3.00"
"44.11","3.00"
"33.10","3.00"
"33.69","3.00"
"74.33","3.00"
"61.45","3.00"
"66.90","3.00"
"40.28","3.00"
"4.01","3.00"
"67.74","3.00"
"56.77","3.00"
"120.91","3.00"
"5.86","3.00"
"68.72","3.00"
"102.77","3.00"
"6.80","3.00"
"82.29","3.00"
"121.20","3.00"
"34.80","3.00"
"82.40","3.00"
"4.43","3.00"
"28.91","3.00"
"81.80","3.00"
"41.05","3.00"
"31.15","3.00"
"35.17","3.00"
"111.38","3.00"
"48.02","3.00"
"40.00","3.00"
"24.58","3.00"
"64.75","3.00"
"1.18","3.00"
"31.60","3.00"
"89.22","3.00"
"42.61","3.00"
"64.26","3.00"
"31.72","3.00"
"4.02","3.00"
"44.73","3.00"
"106.95","3.00"
"55.98","3.00"
"50.22","3.00"
"52.70","3.00"
"5.10","3.00"
"99.63","3.00"
"41.07","3.00"
"132.51","3.00"
"1.91","3.00"
"57.45","3.00"
"67.00","3.00"
"38.30","3.00"
"82.09","3.00"
"32.27","3.00"
"60.46","3.00"
"40.33","3.00"
"66.98","3.00"
"0.62","3.00"
"52.61","3.00"
"126.66","3.00"
"40.92","3.00"
"39.98","3.00"
"66.07","3.00"
"61.32","3.00"
"60.81","3.00"
"10.90","3.00"
"1.88","3.00"
"67.61","3.00"
"3.44","3.00"
"29.20","3.00"
"68.61","3.00"
"4.60","3.00"
"61.13","3.00"
"48.46","3.00"
"59.14","3.00"
"31.89","3.00"
"62.25","3.00"
"9.97","3.00"
"74.85","3.00"
"42.37","3.00"
"36.87","3.00"
"50.78","3.00"
"68.47","3.00"
"51.41","3.00"
"61.29","3.00"
"69.57","3.00"
"176.86","3.00"
"35.49","3.00"
"43.81","3.00"
"41.12","3.00"
"146.30","3.00"
"41.88","3.00"
"98.94","3.00"
"42.82","3.00"
"54.48","3.00"
"82.82","3.00"
"51.79","3.00"
"74.16","3.00"
"5.90","3.00"
"58.67","3.00"
"45.41","3.00"
"61.74","3.00"
"75.99","3.00"
"102.38","3.00"
"42.60","3.00"
"36.22","3.00"
"58.86","3.00"
"40.91","3.00"
"65.54","3.00"
"44.29","3.00"
"59.74","3.00"
"59.11","3.00"
"56.09","3.00"
"87.58","3.00"
"32.88","3.00"
"52.08","3.00"
"79.63","3.00"
"157.32","3.00"
"35.85","3.00"
"82.02","3.00"
"58.85","3.00"
"5.78","3.00"
"74.65","3.00"
"94.16","3.00"
"51.70","3.00"
"38.89","3.00"
"66.42","3.00"
"42.07","3.00"
"112.15","3.00"
"46.89","3.00"
"34.08","3.00"
"73.76","3.00"
"31.11","3.00"
"10.63","3.00"
"46.86","3.00"
"125.99","3.00"
"3.64","3.00"
"7.04","3.00"
"77.93","3.00"
"66.28","3.00"
"38.38","3.00"
"50.36","3.00"
"0.65","3.00"
"57.19","3.00"
"108.85","3.00"
"4.80","3.00"
"2.36","3.00"
"35.28","3.00"
"82.08","3.00"
"36.32","3.00"
"40.13","3.00"
"45.28","3.00"
"107.95","3.00"
"82.28","3.00"
"49.35","3.00"
"50.27","3.00"
"41.06","3.00"
"119.84","3.00"
"65.38","3.00"
"86.06","3.00"
"51.23","3.00"
"130.46","3.00"
"81.07","3.00"
"1.26","3.00"
"73.78","3.00"
"55.97","3.00"
"78.20","3.00"
"98.70","3.00"
"93.23","3.00"
"44.81","3.00"
"48.07","3.00"
"66.13","3.00"
"62.81","3.00"
"79.86","3.00"
"66.04","3.00"
"60.79","3.00"
"99.88","3.00"
"38.43","3.00"
"42.96","3.00"
"36.65","3.00"
"42.23","3.00"
"1.97","3.00"
"30.13","3.00"
"210.09","3.00"
"101.57","3.00"
"83.91","3.00"
"42.77","3.00"
"83.47","3.00"
"44.36","3.00"
"51.89","3.00"
"41.47","3.00"
"97.28","3.00"
"67.76","3.00"
"58.23","3.00"
"237.84","3.00"
"0.63","3.00"
"83.04","3.00"
"150.13","3.00"
"88.68","3.00"
"45.89","3.00"
"3.25","3.00"
"57.54","3.00"
"7.36","3.00"
"51.93","3.00"
"59.29","3.00"
"66.03","3.00"
"86.73","3.00"
"81.43","3.00"
"54.37","3.00"
"35.10","3.00"
"24.42","3.00"
"39.14","3.00"
"31.90","3.00"
"31.55","3.00"
"36.86","3.00"
"38.19","3.00"
"91.13","3.00"
"46.29","3.00"
"43.53","3.00"
"6.31","3.00"
"56.43","3.00"
"43.61","3.00"
"36.28","3.00"
"4.59","3.00"
"25.33","3.00"
"6.28","3.00"
"37.42","3.00"
"56.61","3.00"
"39.80","3.00"
"40.09","3.00"
"4.39","3.00"
"73.72","3.00"
"48.72","3.00"
"53.31","3.00"
"59.46","3.00"
"214.86","3.00"
"48.14","3.00"
"28.51","3.00"
"56.24","3.00"
"30.21","3.00"
"5.00","3.00"
"2.40","3.00"
"0.12","3.00"
"1.80","3.00"
"127.88","3.00"
"60.28","3.00"
"67.57","3.00"
"54.30","3.00"
"157.27","3.00"
"6.47","3.00"
"5.34","3.00"
"255.92","3.00"
"62.55","3.00"
"58.89","3.00"
"6.26","3.00"
"29.65","3.00"
"89.44","3.00"
"70.54","3.00"
"98.63","3.00"
"67.38","3.00"
"38.71","3.00"
"1.05","3.00"
"35.55","3.00"
"59.78","3.00"
"87.42","3.00"
"104.66","3.00"
"96.61","3.00"
"61.85","3.00"
"4.51","3.00"
"32.02","3.00"
"49.85","3.00"
"41.72","3.00"
"40.77","3.00"
"64.67","3.00"
"74.31","3.00"
"1.69","3.00"
"84.60","3.00"
"39.04","3.00"
"53.67","3.00"
"20.66","3.00"
"78.54","3.00"
"51.50","3.00"
"41.23","3.00"
"23.51","3.00"
"80.07","3.00"
"31.64","3.00"
"10.85","3.00"
"69.24","3.00"
"0.78","3.00"
"45.46","3.00"
"5.59","3.00"
"45.07","3.00"
"3.99","3.00"
"49.57","3.00"
"62.86","3.00"
"28.47","3.00"
"59.90","3.00"
"55.10","3.00"
"1.09","3.00"
"97.56","3.00"
"48.19","3.00"
"52.13","3.00"
"42.58","3.00"
"20.48","3.00"
"58.88","3.00"
"31.50","3.00"
"1.55","3.00"
"57.73","3.00"
"73.44","3.00"
"93.08","3.00"
"69.60","3.00"
"1.04","3.00"
"59.09","3.00"
"41.04","3.00"
"44.52","3.00"
"64.66","3.00"
"63.68","3.00"
"79.72","3.00"
"57.04","3.00"
"48.04","3.00"
"92.36","3.00"
"35.02","3.00"
"35.52","3.00"
"26.48","3.00"
"6.57","3.00"
"66.32","3.00"
"49.11","3.00"
"3.16","3.00"
"2.42","3.00"
"4.10","3.00"
"34.77","3.00"
"5.51","3.00"
"44.68","3.00"
"6.15","3.00"
"30.22","3.00"
"30.50","3.00"
"89.82","3.00"
"0.13","3.00"
"24.95","3.00"
"1.52","3.00"
"67.68","3.00"
"49.04","3.00"
"74.56","3.00"
"35.05","3.00"
"76.50","3.00"
"42.31","3.00"
"108.04","3.00"
"4.62","3.00"
"33.17","3.00"
"47.85","3.00"
"44.85","3.00"
"68.84","3.00"
"68.23","3.00"
"161.71","3.00"
"40.18","3.00"
"65.82","3.00"
"35.66","3.00"
"50.94","3.00"
"41.11","3.00"
"69.93","3.00"
"90.26","3.00"
"50.98","3.00"
"3.13","3.00"
"34.88","3.00"
"44.04","3.00"
"104.80","3.00"
"3.48","3.00"
"91.28","3.00"
"5.27","3.00"
"21.71","2.97"
"26.55","2.95"
"25.29","2.94"
"25.78","2.90"
"27.60","2.90"
"10.38","2.90"
"33.59","2.89"
"26.40","2.89"
"27.46","2.88"
"38.28","2.88"
"27.65","2.88"
"27.74","2.86"
"29.02","2.86"
"37.59","2.86"
"12.20","2.85"
"9.87","2.83"
"29.27","2.83"
"29.43","2.83"
"21.77","2.83"
"3.68","2.83"
"11.49","2.83"
"24.92","2.83"
"27.78","2.83"
"73.41","2.80"
"63.17","2.80"
"38.31","2.80"
"43.91","2.80"
"43.27","2.80"
"47.47","2.80"
"50.28","2.80"
"52.03","2.80"
"2.99","2.80"
"10.06","2.79"
"28.50","2.78"
"20.93","2.77"
"26.01","2.77"
"49.58","2.75"
"4.57","2.75"
"43.26","2.75"
"45.44","2.75"
"80.11","2.75"
"31.77","2.75"
"34.06","2.75"
"44.46","2.75"
"33.52","2.75"
"28.76","2.75"
"53.55","2.75"
"40.45","2.75"
"21.28","2.73"
"35.48","2.71"
"21.72","2.71"
"26.68","2.71"
"28.19","2.71"
"4.40","2.71"
"35.61","2.67"
"6.95","2.67"
"35.23","2.67"
"30.16","2.67"
"33.27","2.67"
"36.92","2.67"
"80.98","2.67"
"57.37","2.67"
"30.41","2.67"
"43.13","2.67"
"7.15","2.67"
"42.72","2.67"
"29.98","2.67"
"24.78","2.67"
"7.01","2.67"
"4.36","2.67"
"59.77","2.67"
"49.61","2.67"
"4.45","2.67"
"62.78","2.67"
"39.95","2.67"
"82.48","2.67"
"39.93","2.67"
"5.31","2.67"
"36.61","2.67"
"90.40","2.67"
"40.04","2.67"
"88.82","2.67"
"31.62","2.63"
"34.58","2.63"
"36.84","2.63"
"6.52","2.60"
"38.41","2.60"
"4.05","2.60"
"29.63","2.60"
"48.43","2.60"
"35.25","2.60"
"10.16","2.60"
"26.00","2.60"
"25.30","2.60"
"30.60","2.60"
"57.65","2.60"
"63.99","2.60"
"9.62","2.57"
"47.89","2.57"
"10.74","2.56"
"6.36","2.50"
"62.17","2.50"
"11.63","2.50"
"24.44","2.50"
"38.62","2.50"
"67.21","2.50"
"32.30","2.50"
"65.89","2.50"
"42.16","2.50"
"0.28","2.50"
"36.07","2.50"
"42.14","2.50"
"34.40","2.50"
"48.80","2.50"
"98.81","2.50"
"44.22","2.50"
"67.07","2.50"
"60.77","2.50"
"47.45","2.50"
"35.26","2.50"
"46.44","2.50"
"74.43","2.50"
"32.46","2.50"
"31.12","2.50"
"31.04","2.50"
"31.05","2.50"
"34.04","2.50"
"46.40","2.50"
"54.33","2.50"
"5.23","2.50"
"1.87","2.50"
"44.87","2.50"
"65.34","2.50"
"3.85","2.50"
"45.56","2.50"
"70.36","2.50"
"7.37","2.50"
"35.51","2.50"
"11.48","2.50"
"0.03","2.50"
"69.22","2.50"
"29.07","2.50"
"34.56","2.50"
"54.29","2.50"
"53.16","2.50"
"1.38","2.50"
"30.72","2.50"
"53.94","2.50"
"36.11","2.50"
"4.35","2.50"
"2.74","2.50"
"33.36","2.50"
"45.52","2.50"
"4.41","2.50"
"41.78","2.50"
"33.79","2.50"
"42.39","2.50"
"41.94","2.50"
"2.62","2.50"
"87.93","2.50"
"2.45","2.50"
"53.09","2.50"
"31.03","2.50"
"28.59","2.44"
"32.98","2.44"
"10.29","2.44"
"38.59","2.44"
"38.14","2.43"
"29.58","2.43"
"44.20","2.43"
"2.24","2.43"
"68.39","2.40"
"32.31","2.40"
"2.56","2.40"
"25.96","2.40"
"59.93","2.40"
"33.86","2.40"
"8.06","2.38"
"28.01","2.38"
"57.86","2.33"
"26.14","2.33"
"47.68","2.33"
"69.33","2.33"
"4.87","2.33"
"45.03","2.33"
"52.82","2.33"
"42.69","2.33"
"45.00","2.33"
"62.85","2.33"
"47.13","2.33"
"74.35","2.33"
"1.41","2.33"
"39.88","2.33"
"30.58","2.33"
"48.71","2.33"
"33.49","2.33"
"7.28","2.33"
"35.11","2.33"
"3.45","2.33"
"38.07","2.33"
"3.26","2.33"
"3.88","2.33"
"3.15","2.33"
"0.15","2.33"
"74.82","2.33"
"31.88","2.33"
"8.70","2.33"
"104.00","2.33"
"5.29","2.33"
"90.12","2.33"
"5.67","2.33"
"36.70","2.33"
"28.68","2.33"
"46.41","2.33"
"10.86","2.33"
"65.91","2.33"
"2.70","2.33"
"35.16","2.33"
"43.05","2.33"
"6.58","2.33"
"3.67","2.33"
"61.59","2.33"
"35.31","2.33"
"0.97","2.33"
"38.42","2.25"
"59.73","2.25"
"28.36","2.25"
"40.79","2.25"
"54.17","2.25"
"36.41","2.25"
"0.08","2.25"
"32.67","2.25"
"31.84","2.25"
"3.55","2.25"
"2.20","2.25"
"31.48","2.25"
"7.05","2.22"
"76.05","2.20"
"35.87","2.20"
"39.76","2.20"
"41.43","2.20"
"31.21","2.20"
"28.72","2.17"
"30.64","2.17"
"48.68","2.17"
"42.44","2.14"
"44.89","2.14"
"33.72","2.14"
"40.59","2.13"
"7.89","2.12"
"32.23","2.11"
"10.12","2.10"
"50.97","2.07"
"97.32","2.00"
"78.06","2.00"
"3.66","2.00"
"2.58","2.00"
"49.20","2.00"
"55.13","2.00"
"45.27","2.00"
"233.59","2.00"
"4.12","2.00"
"46.57","2.00"
"69.64","2.00"
"63.25","2.00"
"3.05","2.00"
"3.76","2.00"
"86.70","2.00"
"3.75","2.00"
"52.00","2.00"
"83.25","2.00"
"49.16","2.00"
"68.87","2.00"
"68.33","2.00"
"194.55","2.00"
"76.16","2.00"
"81.42","2.00"
"93.76","2.00"
"37.91","2.00"
"119.29","2.00"
"6.34","2.00"
"90.73","2.00"
"2.18","2.00"
"80.66","2.00"
"4.27","2.00"
"42.18","2.00"
"72.14","2.00"
"125.78","2.00"
"54.70","2.00"
"51.38","2.00"
"98.74","2.00"
"35.89","2.00"
"3.49","2.00"
"0.29","2.00"
"61.24","2.00"
"107.63","2.00"
"137.60","2.00"
"142.49","2.00"
"60.37","2.00"
"4.06","2.00"
"0.86","2.00"
"41.15","2.00"
"121.76","2.00"
"76.17","2.00"
"65.71","2.00"
"43.75","2.00"
"67.55","2.00"
"77.54","2.00"
"57.85","2.00"
"82.99","2.00"
"121.73","2.00"
"130.98","2.00"
"59.39","2.00"
"44.75","2.00"
"5.93","2.00"
"66.44","2.00"
"37.68","2.00"
"0.14","2.00"
"4.97","2.00"
"43.82","2.00"
"66.57","2.00"
"5.24","2.00"
"25.44","2.00"
"244.34","2.00"
"36.97","2.00"
"4.44","2.00"
"158.26","2.00"
"10.68","2.00"
"39.20","2.00"
"52.91","2.00"
"39.27","2.00"
"4.49","2.00"
"61.02","2.00"
"115.21","2.00"
"84.96","2.00"
"5.17","2.00"
"128.47","2.00"
"141.26","2.00"
"58.03","2.00"
"1.10","2.00"
"321.88","2.00"
"75.80","2.00"
"29.66","2.00"
"29.72","2.00"
"45.90","2.00"
"44.42","2.00"
"29.22","2.00"
"116.02","2.00"
"77.40","2.00"
"118.47","2.00"
"56.35","2.00"
"35.04","2.00"
"32.72","2.00"
"70.12","2.00"
"89.99","2.00"
"3.84","2.00"
"48.06","2.00"
"81.20","2.00"
"48.10","2.00"
"146.03","2.00"
"0.37","2.00"
"64.91","2.00"
"88.37","2.00"
"0.69","2.00"
"116.24","2.00"
"52.87","2.00"
"62.05","2.00"
"3.78","2.00"
"98.87","2.00"
"39.79","2.00"
"3.96","2.00"
"75.07","2.00"
"67.69","2.00"
"1.86","2.00"
"32.74","2.00"
"42.56","2.00"
"7.18","2.00"
"60.15","2.00"
"31.13","2.00"
"54.50","2.00"
"3.89","2.00"
"61.60","2.00"
"97.46","2.00"
"49.91","2.00"
"48.66","2.00"
"53.02","2.00"
"118.33","2.00"
"67.11","2.00"
"5.89","2.00"
"5.98","2.00"
"87.87","2.00"
"195.76","2.00"
"97.78","2.00"
"44.25","2.00"
"59.76","2.00"
"0.21","2.00"
"41.99","2.00"
"51.58","2.00"
"49.73","2.00"
"79.41","2.00"
"0.83","2.00"
"133.85","2.00"
"52.90","2.00"
"10.89","2.00"
"5.26","2.00"
"31.31","2.00"
"82.19","2.00"
"11.13","1.92"
"28.70","1.88"
"46.05","1.86"
"51.81","1.86"
"4.00","1.83"
"36.90","1.83"
"48.29","1.80"
"48.64","1.80"
"3.80","1.80"
"30.98","1.80"
"32.82","1.77"
"4.23","1.75"
"7.11","1.75"
"31.81","1.75"
"43.93","1.75"
"2.69","1.75"
"46.08","1.75"
"80.87","1.67"
"63.61","1.67"
"60.42","1.67"
"3.77","1.67"
"31.71","1.67"
"43.31","1.67"
"24.74","1.56"
"7.14","1.50"
"7.10","1.50"
"40.39","1.50"
"2.82","1.50"
"3.36","1.50"
"47.79","1.50"
"46.12","1.50"
"3.20","1.50"
"56.63","1.50"
"4.26","1.50"
"37.23","1.50"
"54.46","1.50"
"73.57","1.50"
"70.26","1.50"
"2.73","1.50"
"54.19","1.50"
"46.73","1.50"
"3.28","1.44"
"30.40","1.44"
"44.05","1.44"
"25.36","1.43"
"3.31","1.40"
"39.56","1.40"
"6.64","1.33"
"42.71","1.33"
"37.44","1.33"
"5.19","1.33"
"65.14","1.33"
"2.81","1.33"
"2.17","1.25"
"3.11","1.25"
"105.33","1.00"
"53.37","1.00"
"104.41","1.00"
"49.63","1.00"
"71.96","1.00"
"3.23","1.00"
"59.53","1.00"
"60.39","1.00"
"7.07","1.00"
"74.75","1.00"
"206.50","1.00"
"1.30","1.00"
"66.93","1.00"
"4.13","1.00"
"78.09","1.00"
"73.86","1.00"
"82.57","1.00"
"7.33","1.00"
"2.61","1.00"
"64.76","1.00"
"0.56","1.00"
"76.58","1.00"
"93.05","1.00"
"83.65","1.00"
"106.11","1.00"
"173.78","1.00"
"108.32","1.00"
"251.50","1.00"
"1.51","1.00"
"52.52","1.00"
"146.08","1.00"
"61.63","1.00"
"3.24","1.00"
"57.41","1.00"
"53.98","1.00"
"70.03","1.00"
"84.87","1.00"
"115.77","1.00"
"38.76","1.00"
"53.65","1.00"
"2.16","1.00"
"0.61","1.00"
"95.89","1.00"
"51.59","1.00"
"60.80","1.00"
"131.63","1.00"
"112.63","1.00"
"80.56","1.00"
"30.39","1.00"
"262.72","1.00"
"60.23","1.00"
"4.28","1.00"
"66.82","1.00"
"5.99","1.00"
"90.64","1.00"
"107.60","1.00"
"89.87","1.00"
"70.00","1.00"
"5.22","1.00"
"144.38","1.00"
"0.47","1.00"
"48.31","1.00"
"164.16","1.00"
"4.94","1.00"
"24.49","1.00"
"40.22","1.00"
"36.52","1.00"
"1.27","1.00"
"6.44","1.00"
"1.93","1.00"
"43.43","1.00"
"105.46","1.00"
"1.45","1.00"
"62.62","1.00"
"73.28","1.00"
"52.74","1.00"
"3.41","1.00"
"63.26","1.00"
"104.08","1.00"
"74.29","1.00"
"95.87","1.00"
"56.44","1.00"
"42.88","1.00"
"188.65","1.00"
"61.03","1.00"
"2.98","1.00"
"37.20","1.00"
"74.17","1.00"
"269.00","1.00"
"74.58","1.00"
"86.56","1.00"
"3.30","1.00"
"121.58","1.00"
"3.34","1.00"
"60.19","1.00"
"48.59","1.00"
"142.47","1.00"
"77.14","1.00"
"88.57","1.00"
"48.52","1.00"
"171.88","1.00"
"133.37","1.00"
"42.17","1.00"
"57.83","1.00"
"59.52","1.00"
"41.54","1.00"
"53.27","1.00"
"62.38","1.00"
"54.64","1.00"
"143.78","1.00"
"73.92","1.00"
"53.19","1.00"
"4.72","1.00"
"1.32","1.00"
"5.53","1.00"
"48.63","1.00"
"1.33","1.00"
"92.03","1.00"
"99.31","1.00"
"140.18","1.00"
"68.74","1.00"
"133.72","1.00"
"68.02","1.00"
"56.08","1.00"
"102.47","1.00"
"41.16","1.00"
"1.48","1.00"
"2.01","1.00"
"207.78","1.00"
"89.84","1.00"
"98.13","1.00"
"56.22","1.00"
"97.08","1.00"
"96.79","1.00"
"63.58","1.00"
"30.75","1.00"
"63.39","1.00"
"66.94","1.00"
"3.52","1.00"
"56.81","1.00"
"5.81","1.00"
"7.22","1.00"
"71.74","1.00"
"10.44","1.00"
"105.32","1.00"
"3.19","1.00"
"2.26","1.00"
"108.61","1.00"
"40.67","1.00"
"66.01","1.00"
"6.77","1.00"
"64.35","1.00"
"89.36","1.00"
"98.15","1.00"
"69.74","1.00"
"114.62","1.00"
"105.38","1.00"
"68.88","1.00"
"10.41","1.00"
"104.77","1.00"
"110.32","1.00"
"45.24","1.00"
"31.42","1.00"
"6.20","1.00"
"83.83","1.00"
"79.76","1.00"
"93.24","1.00"
"167.05","1.00"
"86.60","1.00"
"1.79","1.00"
"65.62","1.00"
"110.52","1.00"
"33.16","1.00"
"122.25","1.00"
"82.76","1.00"
"36.89","1.00"
"132.94","1.00"
"5.57","1.00"
"89.11","1.00"
"6.62","1.00"
"84.68","1.00"
"42.13","1.00"
"173.23","1.00"
"135.19","1.00"
"83.64","1.00"
"36.38","1.00"
"57.00","1.00"
"6.67","1.00"
"93.61","1.00"
"7.38","1.00"
"3.04","1.00"
"79.01","1.00"
"46.64","1.00"
"3.94","1.00"
"59.69","1.00"
"156.83","1.00"
"5.62","1.00"
"63.10","1.00"
"3.63","1.00"
"61.81","1.00"
"30.67","1.00"
"91.84","1.00"
"53.22","1.00"
"0.33","1.00"
"100.84","1.00"
"167.04","1.00"
"32.25","1.00"
"4.64","1.00"
"83.60","1.00"
"76.73","1.00"
"84.44","1.00"
"5.46","1.00"
"66.81","1.00"
"84.06","1.00"
"6.93","1.00"
"52.25","1.00"
"49.71","1.00"
"98.98","1.00"
"0.40","1.00"
"84.14","1.00"
"92.47","1.00"
"125.04","1.00"
"50.91","1.00"
"1.64","1.00"
"92.51","1.00"
"131.19","1.00"
"0.75","1.00"
"75.48","1.00"
"85.76","1.00"
"50.73","1.00"
"79.43","1.00"
"0.96","1.00"
"140.91","1.00"
"28.93","1.00"
"6.51","1.00"
"73.40","1.00"
"80.75","1.00"
"90.04","1.00"
"55.07","1.00"
"6.76","1.00"
"3.40","1.00"
"65.59","1.00"
"3.90","1.00"
"161.36","1.00"
"54.51","1.00"
"60.86","1.00"
"57.89","1.00"
"75.46","1.00"
"97.55","1.00"
"31.07","1.00"
"47.81","1.00"
"123.52","1.00"
"46.53","1.00"
"48.88","1.00"
"5.43","1.00"
"46.13","1.00"
"67.70","1.00"
"1.12","1.00"
"103.62","1.00"
"37.67","1.00"
"129.84","1.00"
"48.11","1.00"
"3.51","1.00"
"84.59","1.00"
"94.51","1.00"
"126.82","1.00"
"87.81","1.00"
"5.66","1.00"
"83.09","1.00"
"43.03","1.00"
"77.23","1.00"
"82.93","1.00"
"4.14","1.00"
"86.96","1.00"
"64.89","1.00"
"47.42","1.00"
"49.49","1.00"
"94.98","1.00"
"64.27","1.00"
"86.20","1.00"
"119.99","1.00"
"123.74","1.00"
"40.27","1.00"
"84.45","1.00"
"2.68","1.00"
"7.19","1.00"
"77.60","1.00"
"173.43","1.00"
"50.64","1.00"
"193.39","1.00"
"4.25","1.00"
"47.02","1.00"
"31.47","1.00"
"33.76","1.00"
"95.82","1.00"
"119.51","1.00"
"56.92","1.00"
"155.11","1.00"
"75.83","1.00"
"6.40","1.00"
"163.52","1.00"
"70.41","1.00"
"154.90","1.00"
"104.09","1.00"
"124.76","1.00"
"162.40","1.00"
"63.97","1.00"
"69.91","1.00"
"54.31","1.00"
"31.18","1.00"
"164.93","1.00"
"44.14","1.00"
"2.92","1.00"
"86.46","1.00"
"4.69","1.00"
"218.12","1.00"
"6.38","1.00"
"220.04","1.00"
"76.04","1.00"
"159.11","1.00"
"4.71","1.00"
"2.66","1.00"
"5.36","1.00"
"78.61","1.00"
"47.54","1.00"
"122.54","1.00"
"26.08","1.00"
"60.38","1.00"
"49.03","1.00"
"5.13","1.00"
"192.48","1.00"
"155.33","1.00"
"55.63","1.00"
"79.56","1.00"
"100.75","1.00"
"65.44","1.00"
"91.93","1.00"
"74.66","1.00"
"72.61","1.00"
"125.55","1.00"
"105.12","1.00"
"55.14","1.00"
"84.94","1.00"
"70.29","1.00"
"156.05","1.00"
"165.55","1.00"
"63.86","1.00"
"124.45","1.00"
"49.36","1.00"
"49.07","1.00"
"55.53","1.00"
"73.08","1.00"
"2.50","1.00"
"6.81","1.00"
"106.39","1.00"
"57.98","1.00"
"47.51","1.00"
"293.27","1.00"
"95.76","1.00"
"91.03","1.00"
"86.49","1.00"
"2.87","1.00"
"110.43","1.00"
"62.19","1.00"
"55.95","1.00"
"90.30","1.00"
"54.38","1.00"
"237.11","1.00"
"122.32","1.00"
"56.47","1.00"
"59.04","1.00"
"94.77","1.00"
"134.78","1.00"
"193.28","1.00"
"109.94","1.00"
"44.88","1.00"
"99.41","1.00"
"164.84","1.00"
"66.29","1.00"
"70.20","1.00"
"2.49","1.00"
"98.06","1.00"
"74.44","1.00"
"74.30","1.00"
"38.05","1.00"
"131.73","1.00"
"108.96","1.00"
"53.63","1.00"
"30.74","1.00"
"139.48","1.00"
"41.68","1.00"
"6.71","1.00"
"5.02","1.00"
"63.77","1.00"
"32.48","1.00"
"2.00","1.00"
"67.84","1.00"
"45.50","1.00"
"64.29","1.00"
"5.77","1.00"
"250.42","1.00"
"102.81","1.00"
"78.82","1.00"
"61.84","1.00"
"0.34","1.00"
"108.47","1.00"
"144.09","1.00"
"294.76","1.00"
"75.54","1.00"
"80.43","1.00"
"82.51","1.00"
"49.95","1.00"
"2.77","1.00"
"40.64","1.00"
"142.65","1.00"
"104.94","1.00"
